2026-03-19T14:47:47.239Z | heartbeat: aruco_pose_streamer | buf= 90
2026-03-19T14:47:48.257Z | heartbeat: aruco_pose_streamer | buf= 91
2026-03-19T14:47:49.277Z | heartbeat: aruco_pose_streamer | buf= 92
2026-03-19T14:47:50.297Z | heartbeat: aruco_pose_streamer | buf= 93
2026-03-19T14:47:51.313Z | heartbeat: aruco_pose_streamer | buf= 94
2026-03-19T14:47:52.333Z | heartbeat: aruco_pose_streamer | buf= 95
2026-03-19T14:47:53.351Z | heartbeat: aruco_pose_streamer | buf= 96
2026-03-19T14:47:54.372Z | heartbeat: aruco_pose_streamer | buf= 97
2026-03-19T14:47:55.390Z | heartbeat: aruco_pose_streamer | buf= 98
2026-03-19T14:47:56.408Z | heartbeat: aruco_pose_streamer | buf= 99
2026-03-19T14:47:57.429Z | heartbeat: aruco_pose_streamer | buf=100
2026-03-19T14:47:58.448Z | heartbeat: aruco_pose_streamer | buf= 91
2026-03-19T14:47:59.464Z | heartbeat: aruco_pose_streamer | buf= 92
2026-03-19T14:48:00.484Z | heartbeat: aruco_pose_streamer | buf= 93
2026-03-19T14:48:01.504Z | heartbeat: aruco_pose_streamer | buf= 94
2026-03-19T14:48:02.522Z | heartbeat: aruco_pose_streamer | buf= 95
2026-03-19T14:48:03.540Z | heartbeat: aruco_pose_streamer | buf= 96
2026-03-19T14:48:04.559Z | heartbeat: aruco_pose_streamer | buf= 97
2026-03-19T14:48:05.576Z | heartbeat: aruco_pose_streamer | buf= 98
2026-03-19T14:48:06.595Z | heartbeat: aruco_pose_streamer | buf= 99
2026-03-19T14:48:07.615Z | heartbeat: aruco_pose_streamer | buf=100
2026-03-19T14:48:08.636Z | heartbeat: aruco_pose_streamer | buf= 91
2026-03-19T14:48:09.655Z | heartbeat: aruco_pose_streamer | buf= 92
2026-03-19T14:48:10.672Z | heartbeat: aruco_pose_streamer | buf= 93
2026-03-19T14:48:11.696Z | heartbeat: aruco_pose_streamer | buf= 94
2026-03-19T14:48:12.713Z | heartbeat: aruco_pose_streamer | buf= 95
2026-03-19T14:48:13.732Z | heartbeat: aruco_pose_streamer | buf= 96
2026-03-19T14:48:14.767Z | heartbeat: aruco_pose_streamer | buf= 97
2026-03-19T14:48:15.792Z | heartbeat: aruco_pose_streamer | buf= 98
2026-03-19T14:48:16.818Z | heartbeat: aruco_pose_streamer | buf= 99
2026-03-19T14:48:17.837Z | heartbeat: aruco_pose_streamer | buf=100
2026-03-19T14:48:18.859Z | heartbeat: aruco_pose_streamer | buf= 91
2026-03-19T14:48:19.887Z | heartbeat: aruco_pose_streamer | buf= 92
2026-03-19T14:48:20.917Z | heartbeat: aruco_pose_streamer | buf= 93
2026-03-19T14:48:21.942Z | heartbeat: aruco_pose_streamer | buf= 94
2026-03-19T14:48:22.967Z | heartbeat: aruco_pose_streamer | buf= 95
2026-03-19T14:48:23.989Z | heartbeat: aruco_pose_streamer | buf= 96
2026-03-19T14:48:25.013Z | heartbeat: aruco_pose_streamer | buf= 97
2026-03-19T14:48:26.038Z | heartbeat: aruco_pose_streamer | buf= 98
